permit_id,issue_date,address,latitude,longitude,units,work_description,valuation
22-200088-000-00-RS,2023-06-20,5510 SE RURAL ST,45.4716503,-122.606245,1,New Construction | Single Family Dwelling,127484.0
22-200091-000-00-RS,2023-06-20,5504 SE RURAL ST,45.4716503,-122.606245,1,New Construction | Single Family Dwelling,136988.0
22-200092-000-00-RS,2023-06-20,5506 SE RURAL ST,45.4716503,-122.606245,1,New Construction | Single Family Dwelling,130048.0
22-200094-000-00-RS,2023-06-20,5508 SE RURAL ST,45.4716503,-122.606245,1,New Construction | Single Family Dwelling,130048.0
22-173073-000-00-RS,2023-06-20,7240 SE UMATILLA ST,45.4634596,-122.5885756,1,New Construction | Single Family Dwelling,199722.0
22-175335-000-00-CO,2023-06-20,3140 SE 136TH AVE,45.4995684,-122.5226554,19,New Construction | Apartments/Condos,5331145.0
22-175327-000-00-CO,2023-06-20,13735 SE POWELL BLVD,45.4995684,-122.5226554,6,New Construction | Apartments/Condos,1684298.0
22-175331-000-00-CO,2023-06-20,3158 SE 136TH AVE,45.4995684,-122.5226554,13,New Construction | Apartments/Condos,3646846.0
22-175337-000-00-CO,2023-06-20,3130 SE 136TH AVE,45.4995684,-122.5226554,7,New Construction | Apartments/Condos,1965508.0
22-175329-000-00-CO,2023-06-20,13731 SE POWELL BLVD,45.4995684,-122.5226554,21,New Construction | Apartments/Condos,5893564.0
22-175333-000-00-CO,2023-06-20,3144 SE 136TH AVE,45.4995684,-122.5226554,11,New Construction | Apartments/Condos,3087387.0
22-175339-000-00-CO,2023-06-20,3234 SE 136TH AVE,45.4995684,-122.5226554,6,New Construction | Apartments/Condos,1684298.0
22-178906-000-00-RS,2023-06-21,6453 SE SCOTT DR - UNIT B,45.5185737,-122.5971438,1,New Construction | Accessory Dwelling Unit | ADU,149371.0
23-023298-000-00-RS,2023-06-21,7420 N VAN HOUTEN AVE,45.5817251,-122.7263558,1,New Construction | Single Family Dwelling,244708.0
22-124202-000-00-CO,2023-06-22,4785 N ALBINA AVE,45.5577466,-122.6752637,6,New Construction | Apartments/Condos,777770.0
22-194588-000-00-RS,2023-06-22,4714 SW PENDLETON ST,45.4809574,-122.7260463,1,New Construction | Single Family Dwelling,513163.0
22-209217-000-00-CO,2023-06-23,380 SE 11TH AVE,45.520378,-122.6541457,61,New Construction | Apartments/Condos,14000000.0
22-191430-000-00-CO,2023-06-26,1771 N FLINT AVE,45.5357131,-122.66927,94,New Construction | Apartments/Condos,16463382.0
23-023270-000-00-RS,2023-06-26,5032 SE HENRY ST - UNIT B,45.4760665,-122.6104879,1,Alteration | Accessory Dwelling Unit | ADU,100000.0
22-195279-000-00-RS,2023-06-27,6611 N FESSENDEN ST,45.5926018,-122.7308432,1,New Construction | Townhouse,140760.0
22-195291-000-00-RS,2023-06-27,6631 N FESSENDEN ST,45.5926018,-122.7308432,1,New Construction | Townhouse,141665.0
22-195289-000-00-RS,2023-06-27,6627 N FESSENDEN ST,45.5926018,-122.7308432,1,New Construction | Townhouse,135027.0
22-195287-000-00-RS,2023-06-27,6623 N FESSENDEN ST,45.5926018,-122.7308432,1,New Construction | Townhouse,139100.0
22-195284-000-00-RS,2023-06-27,6619 N FESSENDEN ST,45.5926018,-122.7308432,1,New Construction | Townhouse,135027.0
22-195282-000-00-RS,2023-06-27,6615 N FESSENDEN ST,45.5926018,-122.7308432,1,New Construction | Townhouse,139100.0
23-007881-000-00-RS,2023-06-27,18139 NW SKYLINE BLVD,45.6533952,-122.9015213,1,New Construction | Single Family Dwelling,420372.0
22-155140-000-00-RS,2023-06-28,4230 SE 79TH AVE,45.4917564,-122.5821341,1,New Construction | Single Family Dwelling,149360.0
22-155125-000-00-RS,2023-06-28,4232 SE 79TH AVE,45.4917564,-122.5821341,1,New Construction | Single Family Dwelling,214034.0
22-155057-000-00-RS,2023-06-28,4234 SE 79TH AVE,45.4917564,-122.5821341,1,New Construction | Single Family Dwelling,214034.0
23-018922-000-00-RS,2023-06-28,14911 SE MAIN ST - UNIT B,45.5140674,-122.5095644,1,Alteration | Accessory Dwelling Unit | ADU,20116.0
22-150652-000-00-RS,2023-06-28,7331 N MACRUM AVE,45.5843785,-122.7355369,1,Addition | Single Family Dwelling,60000.0
22-192369-000-00-RS,2023-06-29,9480 N TRUMBULL AVE,45.597451,-122.751072,1,New Construction | Townhouse,205181.0
22-192367-000-00-RS,2023-06-29,9482 N TRUMBULL AVE,45.597451,-122.751072,1,New Construction | Townhouse,205181.0
22-192366-000-00-RS,2023-06-29,9484 N TRUMBULL AVE,45.597451,-122.751072,1,New Construction | Townhouse,205181.0
22-192360-000-00-RS,2023-06-29,9486 N TRUMBULL AVE,45.597451,-122.751072,1,New Construction | Townhouse,205181.0
22-212434-000-00-RS,2023-06-30,9335 N LEONARD ST,45.5952749,-122.7571137,1,New Construction | Single Family Dwelling,173800.0
23-034225-000-00-RS,2023-06-30,7328 SW 51ST AVE,45.4719449,-122.7291172,1,New Construction | Single Family Dwelling,167.0
23-019997-000-00-RS,2023-06-30,5530 SE TOLMAN ST - UNIT B,45.4772276,-122.6061242,1,New Construction | Accessory Dwelling Unit | ADU,94877.0
22-210964-000-00-RS,2023-06-30,7740 SE LONG ST - UNIT A,45.4885626,-122.5838074,2,New Construction | Townhouse | ADU,298210.0
22-210939-000-00-RS,2023-06-30,7742 SE LONG ST - UNIT A,45.4885616,-122.5837099,2,New Construction | Townhouse | ADU,298210.0
23-006174-000-00-RS,2023-07-05,8491 NE EUGENE ST,45.5382162,-122.5757725,1,New Construction | Single Family Dwelling,251321.0
23-002529-000-00-RS,2023-07-06,3915 SW BAIRD ST,45.4578058,-122.7172448,1,Alteration | Duplex | ADU,30000.0
23-013682-000-00-RS,2023-07-06,4475 NE 77TH AVE,45.5551184,-122.5840098,1,New Construction | Single Family Dwelling,192665.0
22-203240-000-00-RS,2023-07-06,4123 SE 29TH AVE - UNIT B,45.492911,-122.6359397,1,Addition | Single Family Dwelling | ADU,95000.0
20-212288-000-00-RS,2023-07-06,2034 SE SHERMAN ST - Unit B,45.5060313,-122.6443267,1,Alteration | Accessory Dwelling Unit | ADU,24000.0
23-002276-000-00-RS,2023-07-06,547 SE 157TH AVE,45.5183687,-122.5020481,1,Addition | Duplex,16093.0
23-024292-000-00-RS,2023-07-07,8717 NE WEBSTER ST - Unit B,45.5605214,-122.5728782,1,Alteration | Single Family Dwelling | ADU,2012.0
05-179748-000-00-RS,2023-07-07,3353 SW FALCON ST,45.4663294,-122.7113384,1,Move | Single Family Dwelling,4000.0
23-036466-000-00-RS,2023-07-10,5250 NE 24TH AVE - UNIT B,45.5610906,-122.6406388,1,Alteration | Accessory Dwelling Unit | ADU,63000.0
22-101024-000-00-RS,2023-07-11,7980 SE COOPER ST - UNIT C,45.4732818,-122.5817769,1,New Construction | Accessory Dwelling Unit | ADU,73388.0
22-101015-000-00-RS,2023-07-11,7980 SE COOPER ST - UNIT B,45.4732818,-122.5817769,2,New Construction | Single Family Dwelling | ADU,279971.0
22-100441-000-00-RS,2023-07-11,7956 SE COOPER ST - UNIT C,45.4732831,-122.5820071,1,New Construction | Accessory Dwelling Unit | ADU,106621.0
22-100417-000-00-RS,2023-07-11,7956 SE COOPER ST - UNIT B,45.4732831,-122.5820071,2,New Construction | Single Family Dwelling | ADU,255994.0
22-191252-000-00-RS,2023-07-12,4718 SW PENDLETON ST,45.4809838,-122.7262424,1,New Construction | Single Family Dwelling,505346.0
22-182541-000-00-RS,2023-07-13,8315 N DICKENS ST - UNIT B,45.5922406,-122.7505174,1,New Construction | Accessory Dwelling Unit | ADU,81318.0
23-011879-000-00-RS,2023-07-13,16553 SE MILL ST,45.510751,-122.492676,1,Alteration | Duplex | ADU,10000.0
23-006320-000-00-RS,2023-07-13,730 SE 111TH AVE,45.5170655,-122.5490472,1,New Construction | Single Family Dwelling,351891.0
23-037617-000-00-RS,2023-07-13,4927 NE SKIDMORE ST - UNIT C,45.5542739,-122.611647,1,Alteration | Single Family Dwelling | ADU,500.0
22-188483-000-00-RS,2023-07-14,5546 NE WYGANT ST - UNIT B,45.5575651,-122.6060207,1,New Construction | Accessory Dwelling Unit | ADU,208198.0
22-196491-000-00-RS,2023-07-14,4385 SE 79TH AVE,45.4909062,-122.5831756,1,New Construction | Townhouse,169274.0
22-196493-000-00-RS,2023-07-14,4383 SE 79TH AVE,45.4909062,-122.5831756,1,New Construction | Townhouse,155696.0
22-196496-000-00-RS,2023-07-14,4381 SE 79TH AVE,45.4909062,-122.5831756,1,New Construction | Townhouse,155696.0
22-196499-000-00-RS,2023-07-14,4379 SE 79TH AVE,45.4909062,-122.5831756,1,New Construction | Townhouse,142118.0
22-196504-000-00-RS,2023-07-14,4377 SE 79TH AVE,45.4909062,-122.5831756,1,New Construction | Townhouse,142118.0
22-196506-000-00-RS,2023-07-14,4375 SE 79TH AVE,45.4909062,-122.5831756,1,New Construction | Townhouse,155696.0
22-196507-000-00-RS,2023-07-14,4373 SE 79TH AVE,45.4909062,-122.5831756,1,New Construction | Townhouse,155696.0
22-196509-000-00-RS,2023-07-14,4371 SE 79TH AVE,45.4909062,-122.5831756,1,New Construction | Townhouse,169274.0
22-174263-000-00-CO,2023-07-14,11280 SE DIVISION ST,45.5037732,-122.5468821,85,New Construction | Apartments/Condos,5649036.0
23-021894-000-00-RS,2023-07-14,2240 NE TILLAMOOK ST - UNIT B,45.5371402,-122.6423357,1,Addition | Single Family Dwelling | ADU,49887.0
23-006211-000-00-RS,2023-07-17,3916 N MISSOURI AVE - Unit B,45.5511408,-122.6773887,1,New Construction | Accessory Dwelling Unit | ADU,117375.0
20-194259-REV-02-CO,2023-07-18,1311 SW GIBBS ST,45.4994558,-122.6938109,16,New Construction | Apartments/Condos,250000.0
22-147084-000-00-RS,2023-07-18,8860 SE 16TH PL,45.4587705,-122.6477603,1,New Construction | Single Family Dwelling,214535.0
22-152735-000-00-RS,2023-07-19,1534 SE 50TH AVE,45.5116181,-122.6112511,1,New Construction | Townhouse,113153.0
22-192495-000-00-RS,2023-07-20,11218 SE PINE CT - UNIT B,45.5199612,-122.5479028,1,Alteration | Single Family Dwelling | ADU,45260.0
22-163242-000-00-RS,2023-07-20,7761 SE 77TH PL,45.4672836,-122.5834795,1,New Construction | Single Family Dwelling,308224.0
23-016760-000-00-RS,2023-07-20,3238 NE 20TH AVE - UNIT B,45.5464854,-122.644961,1,New Construction | Accessory Dwelling Unit | ADU,101412.0
22-100924-000-00-RS,2023-07-20,7970 SE COOPER ST - UNIT B,45.4732825,-122.581894,3,New Construction | Single Family Dwelling | ADU,276053.0
22-100948-000-00-RS,2023-07-20,7970 SE COOPER ST - UNIT C,45.4732825,-122.581894,1,New Construction | Accessory Dwelling Unit | ADU,73388.0
22-141763-000-00-RS,2023-07-24,4812 SE 62ND AVE,45.4880824,-122.5987253,1,New Construction | Townhouse,121449.0
22-141755-000-00-RS,2023-07-24,4808 SE 62ND AVE,45.4880824,-122.5987253,1,New Construction | Townhouse,119337.0
22-142566-000-00-RS,2023-07-24,4814 SE 62ND AVE,45.4880824,-122.5987253,1,New Construction | Townhouse,121449.0
22-142565-000-00-RS,2023-07-24,4818 SE 62ND AVE,45.4880824,-122.5987253,1,New Construction | Townhouse,119337.0
22-142564-000-00-RS,2023-07-24,4820 SE 62ND AVE,45.4880824,-122.5987253,1,New Construction | Townhouse,119337.0
22-142562-000-00-RS,2023-07-24,4822 SE 62ND AVE,45.4880824,-122.5987253,1,New Construction | Townhouse,126428.0
22-142645-000-00-RS,2023-07-24,3020 SW NOTTINGHAM DR,45.5011553,-122.7006381,1,New Construction | Single Family Dwelling,241389.0
23-040825-000-00-RS,2023-07-24,10421 SE KNIGHT ST,45.4799108,-122.5553398,1,New Construction | Single Family Dwelling,287716.0
23-035034-000-00-RS,2023-07-24,3215 NE 27TH AVE - UNIT B,45.5461413,-122.6383959,1,New Construction | Accessory Dwelling Unit | ADU,82780.0
20-184549-000-00-RS,2023-07-25,1065 SE OCHOCO ST,45.4583277,-122.6554278,1,New Construction | Townhouse,323320.0
20-184568-000-00-RS,2023-07-25,8875 SE 11TH AVE,45.4583341,-122.6552331,1,New Construction | Townhouse,323320.0
23-015483-000-00-RS,2023-07-26,2025 SW CANBY ST - UNIT B,45.4690669,-122.6989472,1,New Construction | Accessory Dwelling Unit | ADU,76344.0
22-211468-000-00-RS,2023-07-26,4600 NW CORNELL RD,45.5261216,-122.7280436,1,Addition | Single Family Dwelling,245473.0
23-011976-000-00-CO,2023-07-27,4745 NE FREMONT ST,45.5485065,-122.6140565,2,Alteration | Apartments/Condos,127932.0
23-019183-000-00-RS,2023-07-28,4614 SE GLADSTONE ST,45.4932884,-122.6145099,1,Addition | Single Family Dwelling,316069.0
22-174547-000-00-RS,2023-07-28,5242 NE PRESCOTT ST - UNIT B,45.5550667,-122.6086617,1,New Construction | Accessory Dwelling Unit | ADU,120544.0
22-174552-000-00-RS,2023-07-28,5242 NE PRESCOTT ST - UNIT C,45.5550667,-122.6086617,1,New Construction | Accessory Dwelling Unit | ADU,120544.0
22-174586-000-00-RS,2023-07-28,5238 NE PRESCOTT ST - UNIT B,45.5550659,-122.6088569,1,New Construction | Accessory Dwelling Unit | ADU,120544.0
22-174596-000-00-RS,2023-07-28,5238 NE PRESCOTT ST - UNIT C,45.5550659,-122.6088569,1,New Construction | Accessory Dwelling Unit | ADU,120544.0
23-047629-000-00-RS,2023-07-31,6420 NE EMERSON ST - UNIT B,45.5611203,-122.5967401,1,Alteration | Single Family Dwelling | ADU,110000.0
22-196700-000-00-RS,2023-08-01,6536 SE RAMONA ST,45.4806929,-122.5962215,1,New Construction | Townhouse,210222.0
22-196701-000-00-RS,2023-08-01,6538 SE RAMONA ST,45.4806929,-122.5962215,1,New Construction | Townhouse,137894.0
22-196703-000-00-RS,2023-08-01,6540 SE RAMONA ST,45.4806929,-122.5962215,1,New Construction | Townhouse,137894.0
22-196705-000-00-RS,2023-08-01,6542 SE RAMONA ST,45.4806929,-122.5962215,1,New Construction | Townhouse,137894.0
23-031336-000-00-RS,2023-08-01,7325 SE BROOKLYN ST - UNIT B,45.5009433,-122.5879563,1,New Construction | Accessory Dwelling Unit | ADU,77996.0
22-207540-000-00-RS,2023-08-01,12381 NW HARBORTON DR,45.614293,-122.8038317,2,New Construction | Single Family Dwelling,505107.0
22-195602-000-00-RS,2023-08-02,6514 SE RAMONA ST,45.4806955,-122.5965336,1,New Construction | Townhouse,148605.0
22-195606-000-00-RS,2023-08-02,6516 SE RAMONA ST,45.4806955,-122.5965336,1,New Construction | Townhouse,143777.0
22-195608-000-00-RS,2023-08-02,6518 SE RAMONA ST,45.4806955,-122.5965336,1,New Construction | Townhouse,143777.0
22-195611-000-00-RS,2023-08-02,6520 SE RAMONA ST,45.4806955,-122.5965336,1,New Construction | Townhouse,143777.0
23-024361-000-00-RS,2023-08-02,1851 SW PALATINE ST,45.4447804,-122.6968853,1,New Construction | Single Family Dwelling,621609.0
23-006960-000-00-RS,2023-08-02,6249 N OLYMPIA ST,45.5955416,-122.7293604,1,New Construction | Single Family Dwelling,173498.0
22-145846-000-00-RS,2023-08-02,9532 N ALLEGHENY AVE,45.5959308,-122.7436368,2,New Construction | Duplex,441440.0
23-043413-000-00-RS,2023-08-02,2715 NE HALSEY ST - UNIT C,45.5339857,-122.6377311,2,New Construction | Accessory Dwelling Unit | ADU,270154.0
22-205562-000-00-RS,2023-08-02,1817 SE 38TH AVE,45.5099267,-122.6242761,1,Addition | Single Family Dwelling,125000.0
23-016395-000-00-RS,2023-08-03,10235 SE LIEBE ST - UNIT A,45.4868733,-122.5577485,1,New Construction | Single Family Dwelling,171386.0
23-016403-000-00-RS,2023-08-03,10235 SE LIEBE ST - UNIT B,45.4868733,-122.5577485,1,New Construction | Accessory Dwelling Unit | ADU,64270.0
22-124212-000-00-CO,2023-08-04,2240 SE CARUTHERS ST,45.5053136,-122.6427935,6,New Construction | Apartments/Condos,777770.0
23-034941-000-00-RS,2023-08-07,2336 SE BELMONT ST - UNIT B,45.5162328,-122.6416483,1,New Construction | Accessory Dwelling Unit | ADU,74984.0
23-017436-000-00-RS,2023-08-07,1407 SE LAMBERT ST - UNIT B,45.4688444,-122.6519117,1,Addition | Accessory Dwelling Unit | ADU,99573.0
22-196972-000-00-RS,2023-08-07,3550 NE GARFIELD AVE,45.5487057,-122.6623473,1,New Construction | Townhouse,140760.0
22-212127-000-00-RS,2023-08-07,13221 NW MCNAMEE RD,45.6172414,-122.8411379,1,New Construction | Single Family Dwelling,384536.0
22-114748-000-00-RS,2023-08-07,7451 N MOHAWK AVE,45.5888557,-122.7485112,1,New Construction | Townhouse,119092.0
22-114711-000-00-RS,2023-08-07,7453 N MOHAWK AVE,45.5888557,-122.7485112,1,New Construction | Townhouse,119092.0
22-114693-000-00-RS,2023-08-07,7455 N MOHAWK AVE,45.5888557,-122.7485112,1,New Construction | Townhouse,119092.0
22-114673-000-00-RS,2023-08-07,7457 N MOHAWK AVE,45.5888557,-122.7485112,1,New Construction | Townhouse,119092.0
22-114659-000-00-RS,2023-08-07,7459 N MOHAWK AVE,45.5888557,-122.7485112,1,New Construction | Townhouse,119092.0
22-112722-000-00-RS,2023-08-07,7461 N MOHAWK AVE,45.5888557,-122.7485112,1,New Construction | Townhouse,119092.0
22-112703-000-00-RS,2023-08-07,7463 N MOHAWK AVE,45.5888557,-122.7485112,1,New Construction | Townhouse,119092.0
22-112680-000-00-RS,2023-08-07,7465 N MOHAWK AVE,45.5888557,-122.7485112,1,New Construction | Townhouse,119092.0
22-112656-000-00-RS,2023-08-07,7467 N MOHAWK AVE,45.5888557,-122.7485112,1,New Construction | Townhouse,119092.0
22-112641-000-00-RS,2023-08-07,7469 N MOHAWK AVE,45.5888557,-122.7485112,1,New Construction | Townhouse,119092.0
22-112612-000-00-RS,2023-08-07,7471 N MOHAWK AVE,45.5888557,-122.7485112,1,New Construction | Townhouse,119092.0
22-114787-000-00-RS,2023-08-07,7449 N MOHAWK AVE,45.5888557,-122.7485112,1,New Construction | Townhouse,119092.0
23-025825-000-00-RS,2023-08-08,12650 SE TIBBETTS ST - UNIT B,45.4997589,-122.5326926,1,Addition | Single Family Dwelling | ADU,200000.0
23-025827-000-00-RS,2023-08-08,12650 SE TIBBETTS ST - UNIT C,45.4997589,-122.5326926,1,New Construction | Accessory Dwelling Unit | ADU,120695.0
23-006945-000-00-RS,2023-08-08,6245 N OLYMPIA ST,45.5955416,-122.7293604,1,New Construction | Single Family Dwelling,180740.0
23-006951-000-00-RS,2023-08-08,6247 N OLYMPIA ST,45.5955416,-122.7293604,1,New Construction | Single Family Dwelling,172291.0
23-048782-000-00-RS,2023-08-09,3314 SE SHERMAN ST - UNIT B,45.5060195,-122.6303652,1,Addition | Single Family Dwelling | ADU,131779.0
22-193728-000-00-MI,2023-08-09,9742 SE WOODSTOCK CT,45.4763141,-122.5630481,1,New Construction | Single Family Dwelling,42967.0
22-135381-000-00-CO,2023-08-10,2515 SE 30TH AVE,45.5045815,-122.6348139,11,New Construction | Apartments/Condos,1800000.0
22-102162-000-00-RS,2023-08-10,4806 N MISSOURI AVE - UNIT B,45.5577322,-122.6777627,1,Alteration | Accessory Dwelling Unit | ADU,35000.0
23-035484-000-00-RS,2023-08-10,7125 N ALBINA AVE - UNIT B,45.5748539,-122.6750759,1,Alteration | Single Family Dwelling | ADU,35706.0
22-160158-000-00-RS,2023-08-10,3609 NE 44TH AVE,45.5492906,-122.6187051,1,New Construction | Townhouse,140494.0
22-160177-000-00-RS,2023-08-10,3613 NE 44TH AVE,45.5492906,-122.6187051,1,New Construction | Townhouse,140494.0
22-160185-000-00-RS,2023-08-10,3605 NE 44TH AVE,45.5492906,-122.6187051,1,New Construction | Townhouse,136929.0
22-160189-000-00-RS,2023-08-10,3601 NE 44TH AVE,45.5492906,-122.6187051,1,New Construction | Townhouse,136929.0
23-019901-000-00-RS,2023-08-11,907 N HOLLAND ST - UNIT B,45.5760517,-122.6765869,1,New Construction | Accessory Dwelling Unit | ADU,62007.0
22-178241-000-00-RS,2023-08-14,916 SE 47TH AVE - UNIT B,45.5161527,-122.6142686,1,New Construction | Accessory Dwelling Unit | ADU,119638.0
22-193896-000-00-RS,2023-08-16,6677 N FESSENDEN ST,45.592775,-122.7315339,1,New Construction | Townhouse,141816.0
22-193897-000-00-RS,2023-08-16,6675 N FESSENDEN ST,45.592775,-122.7315339,1,New Construction | Townhouse,135178.0
22-193898-000-00-RS,2023-08-16,6673 N FESSENDEN ST,45.592775,-122.7315339,1,New Construction | Townhouse,137290.0
22-193899-000-00-RS,2023-08-16,6671 N FESSENDEN ST,45.592775,-122.7315339,1,New Construction | Townhouse,141816.0
22-193900-000-00-RS,2023-08-16,6649 N FESSENDEN ST,45.592775,-122.7315339,1,New Construction | Townhouse,141816.0
22-193901-000-00-RS,2023-08-16,6647 N FESSENDEN ST,45.592775,-122.7315339,1,New Construction | Townhouse,135027.0
22-193902-000-00-RS,2023-08-16,6645 N FESSENDEN ST,45.592775,-122.7315339,1,New Construction | Townhouse,139251.0
22-193903-000-00-RS,2023-08-16,6643 N FESSENDEN ST,45.592775,-122.7315339,1,New Construction | Townhouse,135027.0
22-193905-000-00-RS,2023-08-16,6641 N FESSENDEN ST,45.592775,-122.7315339,1,New Construction | Townhouse,141816.0
22-193906-000-00-RS,2023-08-16,6651 N FESSENDEN ST,45.592775,-122.7315339,1,New Construction | Townhouse,141816.0
22-193907-000-00-RS,2023-08-16,6653 N FESSENDEN ST,45.592775,-122.7315339,1,New Construction | Townhouse,135027.0
22-193908-000-00-RS,2023-08-16,6655 N FESSENDEN ST,45.592775,-122.7315339,1,New Construction | Townhouse,139251.0
22-193909-000-00-RS,2023-08-16,6657 N FESSENDEN ST,45.592775,-122.7315339,1,New Construction | Townhouse,135027.0
22-193910-000-00-RS,2023-08-16,6659 N FESSENDEN ST,45.592775,-122.7315339,1,New Construction | Townhouse,139251.0
22-193911-000-00-RS,2023-08-16,6661 N FESSENDEN ST,45.592775,-122.7315339,1,New Construction | Townhouse,135027.0
22-193912-000-00-RS,2023-08-16,6663 N FESSENDEN ST,45.592775,-122.7315339,1,New Construction | Townhouse,139704.0
22-193913-000-00-RS,2023-08-16,6665 N FESSENDEN ST,45.592775,-122.7315339,1,New Construction | Townhouse,102138.0
22-193914-000-00-RS,2023-08-16,6667 N FESSENDEN ST,45.592775,-122.7315339,1,New Construction | Townhouse,102741.0
22-193915-000-00-RS,2023-08-16,6669 N FESSENDEN ST,45.592775,-122.7315339,1,New Construction | Townhouse,104250.0
22-210591-000-00-RS,2023-08-16,7903 N PORTSMOUTH AVE - UNIT B,45.5840762,-122.7233886,1,New Construction | Accessory Dwelling Unit | ADU,120695.0
22-210163-000-00-RS,2023-08-16,7903 N PORTSMOUTH AVE - UNIT C,45.5840762,-122.7233886,1,New Construction | Accessory Dwelling Unit | ADU,120695.0
21-065756-000-00-RS,2023-08-16,2625 SW NEVADA CT - Unit B,45.4727733,-122.7041212,1,Alteration | Single Family Dwelling | ADU,38304.0
22-183130-000-00-RS,2023-08-17,9222 SW 25TH AVE,45.4586011,-122.7017315,1,New Construction | Single Family Dwelling,220869.0
22-182944-000-00-RS,2023-08-17,9174 SW 25TH AVE,45.4586011,-122.7017315,1,New Construction | Single Family Dwelling,209037.0
22-182956-000-00-RS,2023-08-17,9170 SW 25TH AVE,45.4586011,-122.7017315,1,New Construction | Single Family Dwelling,209037.0
22-182973-000-00-RS,2023-08-17,9182 SW 25TH AVE,45.4586011,-122.7017315,1,New Construction | Single Family Dwelling,201235.0
22-182966-000-00-RS,2023-08-17,9178 SW 25TH AVE,45.4586011,-122.7017315,1,New Construction | Single Family Dwelling,249078.0
22-182980-000-00-RS,2023-08-17,9186 SW 25TH AVE,45.4586011,-122.7017315,1,New Construction | Single Family Dwelling,201235.0
22-182999-000-00-RS,2023-08-17,9202 SW 25TH AVE,45.4586011,-122.7017315,1,New Construction | Single Family Dwelling,220869.0
22-183005-000-00-RS,2023-08-17,9198 SW 25TH AVE,45.4586011,-122.7017315,1,New Construction | Single Family Dwelling,220869.0
22-183023-000-00-RS,2023-08-17,9194 SW 25TH AVE,45.4586011,-122.7017315,1,New Construction | Single Family Dwelling,220869.0
22-183034-000-00-RS,2023-08-17,9190 SW 25TH AVE,45.4586011,-122.7017315,1,New Construction | Single Family Dwelling,220869.0
22-183084-000-00-RS,2023-08-17,9206 SW 25TH AVE,45.4586011,-122.7017315,1,New Construction | Single Family Dwelling,303792.0
22-183102-000-00-RS,2023-08-17,9210 SW 25TH AVE,45.4586011,-122.7017315,1,New Construction | Single Family Dwelling,249078.0
22-183109-000-00-RS,2023-08-17,9214 SW 25TH AVE,45.4586011,-122.7017315,1,New Construction | Single Family Dwelling,249078.0
22-183115-000-00-RS,2023-08-17,9218 SW 25TH AVE,45.4586011,-122.7017315,1,New Construction | Single Family Dwelling,249078.0
22-183119-000-00-RS,2023-08-17,9234 SW 25TH AVE,45.4586011,-122.7017315,1,New Construction | Single Family Dwelling,220869.0
22-183121-000-00-RS,2023-08-17,9230 SW 25TH AVE,45.4586011,-122.7017315,1,New Construction | Single Family Dwelling,220869.0
22-183128-000-00-RS,2023-08-17,9226 SW 25TH AVE,45.4586011,-122.7017315,1,New Construction | Single Family Dwelling,220869.0
20-217927-000-00-RS,2023-08-17,8491 N NEWMAN AVE,45.5844956,-122.7157269,1,New Construction | Single Family Dwelling,186566.0
23-020519-000-00-RS,2023-08-17,5903 NE FLANDERS ST - UNIT B,45.5259276,-122.6030907,1,New Construction | Accessory Dwelling Unit | ADU,70908.0
22-199547-000-00-RS,2023-08-17,1336 SE HAIG ST - UNIT B,45.4979809,-122.6515446,1,New Construction | Accessory Dwelling Unit | ADU,120695.0
22-188249-000-00-RS,2023-08-17,3590 SW PATTON RD - UNIT B,45.5012019,-122.7139173,1,New Construction | Accessory Dwelling Unit | ADU,120695.0
22-188253-000-00-RS,2023-08-17,3590 SW PATTON RD - UNIT C,45.5012019,-122.7139173,1,New Construction | Accessory Dwelling Unit | ADU,120695.0
21-062183-000-00-RS,2023-08-17,455 S CAROLINA ST,45.4788326,-122.6742747,1,New Construction | Single Family Dwelling,279949.0
23-044663-000-00-RS,2023-08-17,5225 NE 30TH AVE,45.5607005,-122.6352069,1,New Construction | Single Family Dwelling,212063.0
22-209779-000-00-RS,2023-08-17,7829 N PORTSMOUTH AVE - UNIT C,45.5839564,-122.7234815,1,New Construction | Accessory Dwelling Unit | ADU,123716.0
22-209772-000-00-RS,2023-08-17,7829 N PORTSMOUTH AVE - UNIT B,45.5839564,-122.7234815,1,New Construction | Accessory Dwelling Unit | ADU,123716.0
22-214774-000-00-RS,2023-08-18,787 NE BRYANT ST,45.5733851,-122.6567719,1,New Construction | Townhouse,100478.0
22-214784-000-00-RS,2023-08-18,785 NE BRYANT ST,45.5733851,-122.6567719,1,New Construction | Townhouse,100478.0
22-214791-000-00-RS,2023-08-18,7007 NE 8TH AVE,45.5733851,-122.6567719,1,New Construction | Townhouse,100478.0
22-214795-000-00-RS,2023-08-18,7009 NE 8TH AVE,45.5733851,-122.6567719,1,New Construction | Townhouse,100478.0
22-130967-000-00-RS,2023-08-21,4390 SW 58TH AVE,45.4917065,-122.735557,1,New Construction | Single Family Dwelling,612490.0
22-213544-000-00-RS,2023-08-22,4865 NE CULLY BLVD,45.558613,-122.5986782,1,New Construction | Townhouse,129294.0
22-213546-000-00-RS,2023-08-22,4863 NE CULLY BLVD,45.558613,-122.5986782,1,New Construction | Townhouse,125824.0
22-213547-000-00-RS,2023-08-22,4861 NE CULLY BLVD,45.558613,-122.5986782,1,New Construction | Townhouse,125824.0
