area_id,area_name,area_type,county,year,age_group,sex,total_population,source_file,source_note
Clackamas County,Clackamas County,county,Clackamas,2042,5-9,female,10384.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2042,5-9,male,10940.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2042,50-54,female,18458.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2042,50-54,male,18640.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2042,55-59,female,17821.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2042,55-59,male,17886.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2042,60-64,female,16380.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2042,60-64,male,16717.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2042,65-69,female,13480.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2042,65-69,male,13585.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2042,70-74,female,12766.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2042,70-74,male,12522.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2042,75-79,female,11264.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2042,75-79,male,10158.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2042,80-84,female,10502.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2042,80-84,male,8318.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2042,85+,female,12814.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2042,85+,male,7706.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2042,total,total,489220.11,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2043,0-4,female,9403.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,0-4,male,9876.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,10-14,female,12120.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,10-14,male,12836.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,15-19,female,13136.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,15-19,male,14079.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,20-24,female,12457.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,20-24,male,13550.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,25-29,female,12928.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,25-29,male,13778.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,30-34,female,13929.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,30-34,male,14532.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,35-39,female,14335.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,35-39,male,14574.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,40-44,female,15745.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,40-44,male,15684.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,45-49,female,17776.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,45-49,male,18230.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,5-9,female,10383.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,5-9,male,10939.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,50-54,female,18418.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,50-54,male,18692.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,55-59,female,17971.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,55-59,male,18058.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,60-64,female,16564.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,60-64,male,16845.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,65-69,female,13904.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,65-69,male,14004.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,70-74,female,12782.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,70-74,male,12518.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,75-79,female,11367.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,75-79,male,10351.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,80-84,female,10329.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,80-84,male,8257.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,85+,female,13122.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,85+,male,7931.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2043,total,total,491404.07,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2044,0-4,female,9458.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,0-4,male,9935.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,10-14,female,12063.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,10-14,male,12777.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,15-19,female,13064.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,15-19,male,14005.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,20-24,female,12489.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,20-24,male,13562.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,25-29,female,12760.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,25-29,male,13605.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,30-34,female,14061.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,30-34,male,14663.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,35-39,female,14529.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,35-39,male,14830.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,40-44,female,15738.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,40-44,male,15701.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,45-49,female,17688.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,45-49,male,18042.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,5-9,female,10387.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,5-9,male,10943.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,50-54,female,18363.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,50-54,male,18726.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,55-59,female,18113.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,55-59,male,18216.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,60-64,female,16770.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,60-64,male,16987.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,65-69,female,14358.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,65-69,male,14449.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,70-74,female,12811.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,70-74,male,12533.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,75-79,female,11478.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,75-79,male,10547.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,80-84,female,10175.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,80-84,male,8215.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,85+,female,13396.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,85+,male,8124.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2044,total,total,493559.89,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2045,0-4,female,9514.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,0-4,male,9993.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,10-14,female,12014.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,10-14,male,12725.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,15-19,female,12994.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,15-19,male,13932.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,20-24,female,12481.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,20-24,male,13531.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,25-29,female,12557.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,25-29,male,13392.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,30-34,female,14200.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,30-34,male,14800.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,35-39,female,14802.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,35-39,male,15158.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,40-44,female,15766.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,40-44,male,15777.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,45-49,female,17494.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,45-49,male,17748.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,5-9,female,10399.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,5-9,male,10955.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,50-54,female,18293.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,50-54,male,18743.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,55-59,female,18244.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,55-59,male,18360.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,60-64,female,16999.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,60-64,male,17144.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,65-69,female,14840.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,65-69,male,14921.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,70-74,female,12851.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,70-74,male,12566.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,75-79,female,11599.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,75-79,male,10748.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,80-84,female,10040.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,80-84,male,8190.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,85+,female,13640.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,85+,male,8288.0,age_sex_county_forecasts.xlsx,PSUPRC Forecast
Clackamas County,Clackamas County,county,Clackamas,2045,total,total,495698.77,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2046,total,total,497831.19,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2047,total,total,499967.06,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2048,total,total,502115.63,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2049,total,total,504259.53,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2050,total,total,506393.65,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2051,total,total,508513.21,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2052,total,total,510614.05,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2053,total,total,512692.15,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2054,total,total,514743.37,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2055,total,total,516760.9,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2056,total,total,518737.63,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2057,total,total,520666.3,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2058,total,total,522539.46,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2059,total,total,524381.48,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2060,total,total,526184.72,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2061,total,total,527942.03,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2062,total,total,529646.6,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2063,total,total,531291.97,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2064,total,total,532866.83,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2065,total,total,534370.17,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2066,total,total,535801.37,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2067,total,total,537160.3,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2068,total,total,538447.37,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2069,total,total,539694.18,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2070,total,total,540898.16,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2071,total,total,542057.87,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2072,total,total,543172.93,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2073,total,total,544244.09,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas County,Clackamas County,county,Clackamas,2074,total,total,545306.88,clackamas_forecast_2024.xlsx,"PSU PRC Coordinated Forecast (Region 3, 2024)"
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2023,total,total,84984.3,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2024,total,total,85412.78,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2025,total,total,85805.89,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2026,total,total,86175.38,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2027,total,total,86523.2,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2028,total,total,86854.67,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2029,total,total,87149.71,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2030,total,total,87412.94,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2031,total,total,87648.31,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2032,total,total,87859.24,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2033,total,total,87988.25,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2034,total,total,88076.43,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2035,total,total,88129.37,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2036,total,total,88151.78,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2037,total,total,88147.56,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2038,total,total,88119.95,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2039,total,total,88064.29,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2040,total,total,87985.17,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2041,total,total,87886.68,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2042,total,total,87772.45,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2043,total,total,87645.73,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2044,total,total,87500.61,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2045,total,total,87339.2,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2046,total,total,87163.45,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2047,total,total,86975.15,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2048,total,total,86775.96,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2049,total,total,86562.93,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Outside UGB Areas,Outside UGB Areas,outside_ugb,Clackamas,2050,total,total,86335.28,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
